function_name,function_type,dimension,point_index,point,multiindex,order,encoded_degree,exact_value,predicted_value,abs_error,squared_error
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","1,0,2",3,3.102,0.31095008615331454,0.31095008615331454,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","1,1,1",3,3.111,1.4433128755591247,1.4433128755591247,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","1,2,0",3,3.120,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","2,0,1",3,3.201,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","2,1,0",3,3.210,4.2245397771896895,4.2245397771896895,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","3,0,0",3,3.300,21.210641188970452,21.210641188970456,3.5527136788005009E-15,1.2621774483536189E-29
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","0,0,4",4,4.004,43.299386266773737,43.299386266773737,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","0,1,3",4,4.013,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","0,2,2",4,4.022,-8,-8,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","0,3,1",4,4.031,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","0,4,0",4,4.040,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","1,0,3",4,4.103,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","1,1,2",4,4.112,2,2,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","1,2,1",4,4.121,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","1,3,0",4,4.130,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","2,0,2",4,4.202,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","2,1,1",4,4.211,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","2,2,0",4,4.220,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","3,0,1",4,4.301,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","3,1,0",4,4.310,6,6,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","4,0,0",4,4.400,28.799999999999997,28.799999999999997,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","0,0,5",5,5.005,60,60,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","0,1,4",5,5.014,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","0,2,3",5,5.023,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","0,3,2",5,5.032,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","0,4,1",5,5.041,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","0,5,0",5,5.050,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","1,0,4",5,5.104,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","1,1,3",5,5.113,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","1,2,2",5,5.122,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","1,3,1",5,5.131,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","1,4,0",5,5.140,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","2,0,3",5,5.203,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","2,1,2",5,5.212,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","2,2,1",5,5.221,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","2,3,0",5,5.230,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","3,0,2",5,5.302,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","3,1,1",5,5.311,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","3,2,0",5,5.320,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","4,0,1",5,5.401,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","4,1,0",5,5.410,0,0,0,0
poly_3d,polynomial,3,0,"0.70408996286494829;0.15547504307665727;0.72165643777956234","5,0,0",5,5.500,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,0,1",1,1.001,-0.24134328541394412,-0.24134328541394412,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,1,0",1,1.010,0.10452301101855924,0.10452301101855924,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","1,0,0",1,1.100,0.0017635758205971457,0.001763575820597163,1.7347234759768071E-17,3.009265538105056E-34
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,0,2",2,2.002,-1.7861294509757055,-1.7861294509757053,2.2204460492503131E-16,4.9303806576313238E-32
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,1,1",2,2.011,0.72715365655696362,0.72715365655696362,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,2,0",2,2.020,-0.071584087669478824,-0.071584087669478824,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","1,0,1",2,2.101,-0.15621548932893758,-0.15621548932893758,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","1,1,0",2,2.110,0.4564121254668535,0.4564121254668535,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","2,0,0",2,2.200,0.76551138166514687,0.76551138166514665,2.2204460492503131E-16,4.9303806576313238E-32
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,0,3",3,3.003,0.53688065752109115,0.53688065752109115,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,1,2",3,3.012,5.4356056433667623,5.4356056433667623,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,2,1",3,3.021,-1.070208111869678,-1.070208111869678,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,3,0",3,3.030,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","1,0,2",3,3.102,-1.1677391535074468,-1.1677391535074468,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","1,1,1",3,3.111,0.2675520279674195,0.2675520279674195,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","1,2,0",3,3.120,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","2,0,1",3,3.201,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","2,1,0",3,3.210,2.2939470880109258,2.2939470880109258,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","3,0,0",3,3.300,7.5077285619301017,7.5077285619301026,8.8817841970012523E-16,7.8886090522101181E-31
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,0,4",4,4.004,8.0265608390225847,8.0265608390225847,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,1,3",4,4.013,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,2,2",4,4.022,-8,-8,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,3,1",4,4.031,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,4,0",4,4.040,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","1,0,3",4,4.103,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","1,1,2",4,4.112,2,2,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","1,2,1",4,4.121,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","1,3,0",4,4.130,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","2,0,2",4,4.202,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","2,1,1",4,4.211,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","2,2,0",4,4.220,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","3,0,1",4,4.301,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","3,1,0",4,4.310,6,6,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","4,0,0",4,4.400,28.799999999999997,28.799999999999997,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,0,5",5,5.005,60,60,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,1,4",5,5.014,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,2,3",5,5.023,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,3,2",5,5.032,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,4,1",5,5.041,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","0,5,0",5,5.050,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","1,0,4",5,5.104,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","1,1,3",5,5.113,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","1,2,2",5,5.122,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","1,3,1",5,5.131,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","1,4,0",5,5.140,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","2,0,3",5,5.203,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","2,1,2",5,5.212,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","2,2,1",5,5.221,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","2,3,0",5,5.230,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","3,0,2",5,5.302,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","3,1,1",5,5.311,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","3,2,0",5,5.320,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","4,0,1",5,5.401,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","4,1,0",5,5.410,0,0,0,0
poly_3d,polynomial,3,1,"0.3823245146684876;-0.58386957675372342;0.13377601398370975","5,0,0",5,5.500,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,0,1",1,1.001,0.86564498158814596,0.86564498158814596,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,1,0",1,1.010,-0.40830293215474767,-0.40830293215474778,1.1102230246251565E-16,1.2325951644078309E-32
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","1,0,0",1,1.100,2.7622310145295943,2.7622310145295943,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,0,2",2,2.002,-3.189977171176805,-3.1899771711768059,8.8817841970012523E-16,7.8886090522101181E-31
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,1,1",2,2.011,2.3754132147217799,2.3754132147217799,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,2,0",2,2.020,-1.5424874894142593,-1.5424874894142593,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","1,0,1",2,2.101,-0.80825277575520915,-0.80825277575520915,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","1,1,0",2,2.110,1.8160531913672862,1.8160531913672862,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","2,0,0",2,2.200,9.5623225023459746,9.5623225023459746,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,0,3",3,3.003,11.568656170606944,11.568656170606946,1.7763568394002505E-15,3.1554436208840472E-30
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,1,2",3,3.012,-3.8252369190141406,-3.8252369190141406,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,2,1",3,3.021,4.9678767930201477,4.9678767930201477,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,3,0",3,3.030,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","1,0,2",3,3.102,1.3015665394774716,1.3015665394774716,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","1,1,1",3,3.111,-1.2419691982550369,-1.2419691982550369,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","1,2,0",3,3.120,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","2,0,1",3,3.201,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","2,1,0",3,3.210,4.1430877166872362,4.1430877166872362,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","3,0,0",3,3.300,23.791520658531148,23.791520658531152,3.5527136788005009E-15,1.2621774483536189E-29
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,0,4",4,4.004,-37.259075947651105,-37.259075947651105,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,1,3",4,4.013,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,2,2",4,4.022,-8,-8,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,3,1",4,4.031,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,4,0",4,4.040,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","1,0,3",4,4.103,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","1,1,2",4,4.112,2,2,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","1,2,1",4,4.121,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","1,3,0",4,4.130,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","2,0,2",4,4.202,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","2,1,1",4,4.211,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","2,2,0",4,4.220,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","3,0,1",4,4.301,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","3,1,0",4,4.310,6,6,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","4,0,0",4,4.400,28.799999999999997,28.799999999999997,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,0,5",5,5.005,60,60,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,1,4",5,5.014,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,2,3",5,5.023,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,3,2",5,5.032,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,4,1",5,5.041,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","0,5,0",5,5.050,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","1,0,4",5,5.104,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","1,1,3",5,5.113,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","1,2,2",5,5.122,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","1,3,1",5,5.131,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","1,4,0",5,5.140,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","2,0,3",5,5.203,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","2,1,2",5,5.212,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","2,2,1",5,5.221,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","2,3,0",5,5.230,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","3,0,2",5,5.302,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","3,1,1",5,5.311,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","3,2,0",5,5.320,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","4,0,1",5,5.401,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","4,1,0",5,5.410,0,0,0,0
poly_3d,polynomial,3,2,"0.69051461944787274;0.65078326973873579;-0.62098459912751847","5,0,0",5,5.500,0,0,0,0
poly_3d,polynomial,3,3,"0.86788299052545048;0.713466180693343;0.55098780669944436","0,0,1",1,1.001,-0.20912357890228694,-0.20912357890228694,0,0
poly_3d,polynomial,3,3,"0.86788299052545048;0.713466180693343;0.55098780669944436","0,1,0",1,1.010,0.05078823989451775,0.050788239894517639,1.1102230246251565E-16,1.2325951644078309E-32
poly_3d,polynomial,3,3,"0.86788299052545048;0.713466180693343;0.55098780669944436","1,0,0",1,1.100,4.9665887969866942,4.9665887969866933,8.8817841970012523E-16,7.8886090522101181E-31
poly_3d,polynomial,3,3,"0.86788299052545048;0.713466180693343;0.55098780669944436","0,0,2",2,2.002,0.87500481661558194,0.87500481661558216,2.2204460492503131E-16,4.9303806576313238E-32
poly_3d,polynomial,3,3,"0.86788299052545048;0.713466180693343;0.55098780669944436","0,1,1",2,2.011,-2.1885034375928907,-2.1885034375928907,0,0
poly_3d,polynomial,3,3,"0.86788299052545048;0.713466180693343;0.55098780669944436","0,2,0",2,2.020,-1.2143502525258572,-1.2143502525258572,0,0
poly_3d,polynomial,3,3,"0.86788299052545048;0.713466180693343;0.55098780669944436","1,0,1",2,2.101,0.78622233210890902,0.78622233210890902,0,0
poly_3d,polynomial,3,3,"0.86788299052545048;0.713466180693343;0.55098780669944436","1,1,0",2,2.110,2.5632502188616617,2.5632502188616617,0,0
poly_3d,polynomial,3,3,"0.86788299052545048;0.713466180693343;0.55098780669944436","2,0,0",2,2.200,14.561611722738407,14.561611722738407,0,0
poly_3d,polynomial,3,3,"0.86788299052545048;0.713466180693343;0.55098780669944436","0,0,3",3,3.003,9.1076268939439284,9.1076268939439302,1.7763568394002505E-15,3.1554436208840472E-30
poly_3d,polynomial,3,3,"0.86788299052545048;0.713466180693343;0.55098780669944436","0,1,2",3,3.012,-3.9719634644958433,-3.9719634644958433,0,0
poly_3d,polynomial,3,3,"0.86788299052545048;0.713466180693343;0.55098780669944436","0,2,1",3,3.021,-4.4079024535955549,-4.4079024535955549,0,0
poly_3d,polynomial,3,3,"0.86788299052545048;0.713466180693343;0.55098780669944436","0,3,0",3,3.030,0,0,0,0
poly_3d,polynomial,3,3,"0.86788299052545048;0.713466180693343;0.55098780669944436","1,0,2",3,3.102,1.426932361386686,1.426932361386686,0,0
poly_3d,polynomial,3,3,"0.86788299052545048;0.713466180693343;0.55098780669944436","1,1,1",3,3.111,1.1019756133988887,1.1019756133988887,0,0
